Period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2018-2019,197,264,220,290.2574953,252.625023,Pocillopora,shrink,none
2018-2019,198,267,221,233.686589,221.0446733,Pocillopora,shrink,none
2018-2019,204,276,231,156.8397385,88.48007911,Pocillopora,shrink,none
2018-2019,200,284,242,195.6275353,177.6266916,Pocillopora,shrink,none
2018-2019,212,287,240,457.6506784,407.9272912,Pocillopora,shrink,none
2018-2019,211,293,252,215.9923506,155.1111953,Pocillopora,shrink,split
2018-2019,211,293,259,215.9923506,23.33311046,Pocillopora,shrink,split
2018-2019,191,303,257,217.3431915,165.0958648,Pocillopora_dead,shrink,none
2018-2019,697,307,262,180.6083174,46.94616491,Pocillopora,shrink,split
2018-2019,697,307,270,180.6083174,39.61429817,Pocillopora,shrink,split
2018-2019,227,311,289,786.8825999,337.7102256,Pocillopora,shrink,none
2018-2019,241,334,292,140.096421,75.10942031,Pocillopora,shrink,split
2018-2019,241,334,294,140.096421,18.66737708,Pocillopora,shrink,split
2018-2019,247,339,296,37.34364126,22.47550422,Pocillopora,shrink,none
2018-2019,250,342,299,57.10413302,34.82414524,Pocillopora,shrink,none
2018-2019,257,345,302,84.05429773,72.90986028,Pocillopora,shrink,none
2018-2019,230,351,306,43.27134443,38.79668394,Pocillopora,shrink,none
2018-2019,263,352,308,113.9105478,95.38536451,Pocillopora,shrink,none
2018-2019,262,358,312,396.5073533,351.965152,Pocillopora,shrink,none
2018-2019,605,378,331,44.635516,37.25477015,Pocillopora,shrink,none
2018-2019,293,383,341,275.3893583,237.3791837,Pocillopora,shrink,none
2018-2019,280,387,339,108.1028206,97.43384364,Pocillopora_dead,shrink,none
2018-2019,303,402,352,254.624623,232.5712565,Pocillopora,shrink,none
2018-2019,307,404,351,81.03712348,76.42471276,Pocillopora,shrink,none
2018-2019,606,408,359,141.0251241,110.3601469,Pocillopora,shrink,none
2018-2019,295,411,370,188.0068374,137.6524654,Pocillopora,shrink,none
2018-2019,325,431,380,404.0969463,324.6195108,Pocillopora,shrink,none
2018-2019,326,432,384,347.2683137,311.9820387,Pocillopora,shrink,none
2018-2019,329,436,386,47.31942358,33.86433723,Pocillopora,shrink,none
2018-2019,337,443,389,153.3915393,125.1749613,Pocillopora,shrink,split
2018-2019,337,443,413,153.3915393,6.829744957,Pocillopora,shrink,split
2018-2019,718,454,407,54.68239521,32.14912477,Pocillopora,shrink,none
2018-2019,730,495,447,57.03303613,4.305805376,Pocillopora,shrink,none
2018-2019,373,498,441,201.9773762,151.525246,Pocillopora,shrink,none
2018-2019,384,506,448,47.10613292,40.96069552,Pocillopora,shrink,none
2018-2019,385,514,460,143.655709,90.36859024,Pocillopora,shrink,none
2018-2019,389,519,475,480.7349497,89.20882223,Pocillopora,shrink,none
2018-2019,401,531,467,147.3705215,117.6831265,Pocillopora,shrink,none
2018-2019,402,534,470,45.69308223,35.45068658,Pocillopora,shrink,none
2018-2019,411,545,478,107.0808028,83.38776439,Pocillopora,shrink,none
2018-2019,409,551,490,80.65053414,55.24228322,Pocillopora,shrink,none
2018-2019,415,555,488,108.3872082,96.74509252,Acropora,shrink,none
2018-2019,424,564,495,144.1045081,58.53940147,Pocillopora,shrink,none
2018-2019,434,568,500,498.4025268,29.92734697,Pocillopora,shrink,split
2018-2019,435,576,503,265.7112942,59.21037837,Pocillopora,shrink,split
2018-2019,435,576,506,265.7112942,171.192423,Pocillopora,shrink,split
2018-2019,439,582,511,166.7222061,145.5619943,Pocillopora,shrink,none
2018-2019,752,587,521,130.2361711,119.8826865,Pocillopora_dead,shrink,none
2018-2019,455,597,529,83.3166675,21.67122066,Pocillopora,shrink,none
2018-2019,476,634,574,503.5303899,377.0845718,Pocillopora,shrink,none
2018-2019,501,665,586,257.1352319,228.6253792,Pocillopora,shrink,split
2018-2019,501,665,605,257.1352319,57.23299613,Pocillopora,shrink,split
2018-2019,504,668,592,194.9032357,171.4412622,Pocillopora,shrink,none
2018-2019,514,690,610,116.7322056,69.31946736,Pocillopora,shrink,none
2018-2019,785,701,627,51.32751074,23.3686589,Pocillopora,shrink,none
2018-2019,787,706,624,70.9369216,66.67555178,Pocillopora_dead,shrink,none
2018-2019,526,709,628,283.6988073,96.66066497,Pocillopora,shrink,split
2018-2019,526,709,643,283.6988073,190.8329388,Pocillopora,shrink,split
2018-2019,528,713,639,145.1620743,91.53724536,Pocillopora,shrink,none
2018-2019,613,714,635,61.43215617,44.63995956,Pocillopora,shrink,none
2018-2019,789,715,633,132.2535453,113.8661122,Pocillopora_dead,shrink,none
2018-2019,540,730,652,124.7217186,66.613342,Pocillopora,shrink,none
2018-2019,559,758,669,106.0587851,62.02314906,Pocillopora,shrink,none
2018-2019,558,769,681,67.75089223,54.64684677,Pocillopora,shrink,none
2018-2019,558,781,691,274.962777,213.9260973,Pocillopora,shrink,split
2018-2019,558,781,700,274.962777,42.43151242,Pocillopora,shrink,split
2018-2019,587,802,715,44.63107245,26.75020471,Pocillopora,shrink,none
2018-2019,626,803,717,99.29124988,69.05285402,Pocillopora,shrink,none
2018-2019,811,804,719,113.0840465,62.66302107,Pocillopora_dead,shrink,none
2018-2019,590,806,722,110.409026,85.96947019,Pocillopora,shrink,none
2018-2019,29,807,30,495.6652965,189.0644037,Pocillopora,shrink,none
2019-2020,947,-1,0,0,190.8640437,Pocillopora,born,none
2019-2020,948,-1,1,0,3.270456922,Pocillopora_dead,born,none
2019-2020,949,-1,10,0,13.61505436,Pocillopora,born,none
2019-2020,950,-1,11,0,23.53307046,Pocillopora_dead,born,none
2019-2020,951,-1,14,0,1.981825798,Pocillopora_dead,born,none
2019-2020,952,-1,17,0,61.04112328,Pocillopora_dead,born,none
2019-2020,953,-1,18,0,19.58274953,Pocillopora_dead,born,none
2019-2020,954,-1,20,0,19.81381442,Pocillopora,born,none
2019-2020,955,-1,21,0,14.37490237,Pocillopora,born,none
2019-2020,956,-1,35,0,215.028099,Pocillopora_dead,born,none
2019-2020,957,-1,39,0,3.199360032,Pocillopora_dead,born,none
2019-2020,958,-1,41,0,6.567575177,Pocillopora,born,none
2019-2020,959,-1,42,0,2.399520024,Pocillopora,born,none
2019-2020,960,-1,43,0,115.967914,Pocillopora_dead,born,none
2019-2020,961,-1,44,0,52.61614186,Pocillopora_dead,born,none
2019-2020,962,-1,45,0,7.727343188,Pocillopora_dead,born,none
2019-2020,963,-1,51,0,72.42995628,Pocillopora_dead,born,none
2019-2020,964,-1,53,0,13.28178769,Pocillopora_dead,born,none
2019-2020,965,-1,56,0,16.72998683,Pocillopora_dead,born,none
2019-2020,966,-1,60,0,100.1488561,Pocillopora_dead,born,none
2019-2020,967,-1,62,0,18.18747307,Pocillopora,born,none
2019-2020,968,-1,69,0,48.7591356,Pocillopora,born,none
2019-2020,969,-1,70,0,66.19564777,Pocillopora_dead,born,none
2019-2020,970,-1,72,0,2.479504025,Pocillopora_dead,born,none
2019-2020,971,-1,79,0,2.226221356,Pocillopora,born,none
2019-2020,972,-1,97,0,78.8731119,Pocillopora_dead,born,none
2019-2020,973,-1,101,0,5.478904055,Pocillopora_dead,born,none
2019-2020,974,-1,105,0,7.571818742,Pocillopora_dead,born,none
2019-2020,975,-1,106,0,10.14908099,Pocillopora_dead,born,none
2019-2020,976,-1,112,0,94.00341872,Pocillopora_dead,born,none
2019-2020,977,-1,114,0,90.08864623,Pocillopora_dead,born,none
2019-2020,978,-1,117,0,17.1032455,Pocillopora_dead,born,none
2019-2020,979,-1,119,0,2.821657806,Pocillopora_dead,born,none
2019-2020,980,-1,122,0,1.844075574,Pocillopora_dead,born,none
2019-2020,981,-1,123,0,4.101401819,Pocillopora_dead,born,none
2019-2020,982,-1,131,0,54.56686277,Pocillopora_dead,born,none
2019-2020,983,-1,134,0,21.48014777,Pocillopora_dead,born,none
2019-2020,984,-1,138,0,43.04027954,Pocillopora_dead,born,none
2019-2020,985,-1,149,0,7.167455183,Pocillopora_dead,born,none
2019-2020,986,-1,151,0,13.57950591,Pocillopora_dead,born,none
2019-2020,987,-1,154,0,27.63447228,Pocillopora,born,none
2019-2020,988,-1,158,0,2.492834692,Pocillopora_dead,born,none
2019-2020,989,-1,165,0,78.38876434,Pocillopora_dead,born,none
2019-2020,990,-1,169,0,1.106445344,Pocillopora_dead,born,none
2019-2020,991,-1,170,0,5.016774272,Pocillopora_dead,born,none
2019-2020,992,-1,171,0,9.344797427,Pocillopora,born,none
2019-2020,993,-1,175,0,4.15028093,Pocillopora_dead,born,none
2019-2020,994,-1,177,0,95.57199384,Pocillopora,born,none
2019-2020,995,-1,180,0,11.94872101,Pocillopora,born,none
2019-2020,996,-1,189,0,13.66393347,Pocillopora_dead,born,none
2019-2020,997,-1,190,0,30.00288741,Pocillopora_dead,born,none
2019-2020,998,-1,191,0,12.44639924,Pocillopora_dead,born,none
2019-2020,999,-1,192,0,21.86673711,Pocillopora_dead,born,none
2019-2020,1000,-1,193,0,50.13219428,Pocillopora,born,none
2019-2020,1001,-1,194,0,172.8987484,Pocillopora_dead,born,none
2019-2020,1002,-1,201,0,6.052122727,Pocillopora_dead,born,none
2019-2020,1003,-1,205,0,65.19584776,Pocillopora,born,none
2019-2020,1004,-1,209,0,3.821457816,Pocillopora_dead,born,none
2019-2020,1005,-1,214,0,75.43379987,Pocillopora,born,none
2019-2020,1006,-1,219,0,32.78010966,Pocillopora,born,none
2019-2020,1007,-1,221,0,5.518896055,Pocillopora_dead,born,none
2019-2020,1008,-1,222,0,5.589992945,Pocillopora_dead,born,none
2019-2020,1009,-1,226,0,43.06694088,Pocillopora_dead,born,none
2019-2020,1010,-1,231,0,3.892554706,Pocillopora,born,none
2019-2020,1011,-1,234,0,267.6086925,Pocillopora,born,none
2019-2020,1012,-1,242,0,45.8263889,Pocillopora_dead,born,none
2019-2020,1013,-1,249,0,25.76817892,Pocillopora_dead,born,none
2019-2020,1014,-1,251,0,4.621297824,Pocillopora,born,none
2019-2020,1015,-1,252,0,15.84571927,Pocillopora_dead,born,none
2019-2020,1016,-1,254,0,7.900641857,Pocillopora,born,none
2019-2020,1017,-1,255,0,34.35312834,Pocillopora_dead,born,none
2019-2020,1018,-1,256,0,41.3828333,Pocillopora_dead,born,none
2019-2020,1019,-1,261,0,6.860849846,Pocillopora_dead,born,none
2019-2020,1020,-1,271,0,7.571818742,Pocillopora,born,none
2019-2020,1021,-1,273,0,3.146037365,Pocillopora_dead,born,none
2019-2020,1022,-1,276,0,38.44564305,Pocillopora_dead,born,none
2019-2020,1023,-1,282,0,11.04667922,Pocillopora_dead,born,none
2019-2020,1024,-1,284,0,107.1918917,Pocillopora,born,none
2019-2020,1025,-1,286,0,141.6116734,Pocillopora_dead,born,none
2019-2020,1026,-1,287,0,4.501321823,Pocillopora_dead,born,none
2019-2020,1027,-1,290,0,45.73307424,Pocillopora,born,none
2019-2020,1028,-1,291,0,4.425781378,Pocillopora_dead,born,none
2019-2020,1029,-1,295,0,2.537270248,Pocillopora,born,none
2019-2020,1030,-1,298,0,16.52558328,Pocillopora_dead,born,none
2019-2020,1031,-1,300,0,3.652602703,Pocillopora,born,none
2019-2020,1032,-1,303,0,65.77350999,Pocillopora,born,none
2019-2020,1033,-1,304,0,58.86822459,Pocillopora_dead,born,none
2019-2020,1034,-1,305,0,39.92979062,Pocillopora_dead,born,none
2019-2020,1035,-1,306,0,180.1461876,Pocillopora_dead,born,none
2019-2020,1036,-1,314,0,19.1250633,Pocillopora_dead,born,none
2019-2020,1037,-1,326,0,10.4379121,Pocillopora,born,none
2019-2020,1038,-1,336,0,38.18791683,Pocillopora_dead,born,none
2019-2020,1039,-1,337,0,2.572818692,Pocillopora_dead,born,none
2019-2020,1040,-1,340,0,420.3870211,Pocillopora,born,none
2019-2020,1041,-1,343,0,5.345597387,Pocillopora,born,none
2019-2020,1042,-1,349,0,57.82398902,Pocillopora,born,none
2019-2020,1043,-1,351,0,9.838032098,Pocillopora_dead,born,none
2019-2020,1044,-1,355,0,13.46841702,Pocillopora,born,none
2019-2020,1045,-1,356,0,8.962651645,Pocillopora,born,none
2019-2020,1046,-1,357,0,1.0708969,Pocillopora,born,none
2019-2020,1047,-1,358,0,15.65464638,Pocillopora,born,none
2019-2020,345,-1,363,0,70.64364693,Pocillopora,born,none
2019-2020,1048,-1,367,0,7.967295191,Pocillopora,born,none
2019-2020,353,-1,368,0,26.32362337,Pocillopora,born,none
2019-2020,1049,-1,369,0,3.834788483,Pocillopora,born,none
2019-2020,356,-1,371,0,8.51385253,Pocillopora,born,none
2019-2020,1050,-1,373,0,63.91166019,Pocillopora_dead,born,none
2019-2020,1051,-1,376,0,3.283787588,Pocillopora_dead,born,none
2019-2020,1052,-1,378,0,22.43551222,Pocillopora_dead,born,none
2019-2020,1053,-1,381,0,11.78875301,Pocillopora_dead,born,none
2019-2020,1054,-1,382,0,31.83807587,Pocillopora_dead,born,none
2019-2020,1055,-1,383,0,15.70352549,Pocillopora_dead,born,none
2019-2020,1056,-1,385,0,2.390632913,Pocillopora_dead,born,none
2019-2020,1057,-1,389,0,74.87391186,Pocillopora,born,none
2019-2020,1058,-1,390,0,1.386389347,Pocillopora_dead,born,none
2019-2020,1059,-1,393,0,74.95833942,Pocillopora_dead,born,none
2019-2020,1060,-1,395,0,7.785109411,Pocillopora_dead,born,none
2019-2020,1061,-1,403,0,3.457086257,Pocillopora_dead,born,none
2019-2020,1062,-1,405,0,382.7945407,Pocillopora,born,none
2019-2020,1063,-1,407,0,31.3448412,Pocillopora_dead,born,none
2019-2020,1064,-1,409,0,16.78775306,Pocillopora,born,none
2019-2020,1065,-1,410,0,28.43875584,Pocillopora_dead,born,none
2019-2020,1066,-1,411,0,54.63795966,Pocillopora,born,none
2019-2020,1067,-1,419,0,30.26061364,Pocillopora_dead,born,none
2019-2020,1068,-1,420,0,18.83178863,Pocillopora,born,none
2019-2020,1069,-1,426,0,21.89339844,Pocillopora_dead,born,none
2019-2020,1070,-1,427,0,4.29247471,Pocillopora_dead,born,none
2019-2020,1071,-1,431,0,92.74589248,Pocillopora_dead,born,none
2019-2020,1072,-1,433,0,100.1977352,Pocillopora_dead,born,none
2019-2020,1073,-1,434,0,35.75729191,Pocillopora_dead,born,none
2019-2020,1074,-1,435,0,79.37967724,Pocillopora,born,none
2019-2020,444,-1,439,0,756.2220662,Pocillopora,born,none
2019-2020,1075,-1,440,0,22.65324645,Pocillopora,born,none
2019-2020,1076,-1,441,0,1.204203568,Pocillopora_dead,born,none
2019-2020,1077,-1,442,0,39.84536307,Acropora,born,none
2019-2020,449,-1,445,0,64.9114602,Pocillopora,born,none
2019-2020,1078,-1,449,0,8.762691643,Pocillopora,born,none
2019-2020,1079,-1,450,0,6.758648068,Pocillopora_dead,born,none
2019-2020,1080,-1,453,0,50.02110539,Pocillopora_dead,born,none
2019-2020,1081,-1,455,0,3.008287141,Pocillopora_dead,born,none
2019-2020,1082,-1,456,0,2.084027576,Pocillopora_dead,born,none
2019-2020,1083,-1,458,0,2.092914688,Pocillopora_dead,born,none
2019-2020,1084,-1,459,0,57.6062548,Pocillopora_dead,born,none
2019-2020,1085,-1,460,0,4.270256932,Pocillopora_dead,born,none
2019-2020,1086,-1,461,0,8.029504969,Pocillopora_dead,born,none
2019-2020,1087,-1,462,0,77.54448878,Pocillopora_dead,born,none
2019-2020,1088,-1,465,0,36.70821281,Pocillopora_dead,born,none
2019-2020,1089,-1,469,0,55.744405,Pocillopora_dead,born,none
2019-2020,1090,-1,474,0,54.19804765,Pocillopora_dead,born,none
2019-2020,1091,-1,478,0,27.82110161,Pocillopora_dead,born,none
2019-2020,1092,-1,481,0,0.453242671,Pocillopora,born,none
2019-2020,1093,-1,482,0,3.306005366,Pocillopora,born,none
2019-2020,1094,-1,485,0,7.189672961,Pocillopora,born,none
2019-2020,1095,-1,486,0,11.45992989,Pocillopora_dead,born,none
2019-2020,1096,-1,487,0,70.13708159,Pocillopora,born,none
2019-2020,1097,-1,489,0,2.350640912,Pocillopora_dead,born,none
2019-2020,1098,-1,492,0,2.15068091,Pocillopora_dead,born,none
2019-2020,1099,-1,493,0,44.95100845,Pocillopora_dead,born,none
2019-2020,1100,-1,494,0,108.0672722,Pocillopora,born,none
2019-2020,1101,-1,496,0,56.01990545,Pocillopora_dead,born,none
2019-2020,1102,-1,501,0,10.97558233,Pocillopora_dead,born,none
2019-2020,1103,-1,506,0,7.011930737,Pocillopora_dead,born,none
2019-2020,1104,-1,509,0,51.94072141,Pocillopora_dead,born,none
2019-2020,1105,-1,514,0,35.89948569,Pocillopora_dead,born,none
2019-2020,1106,-1,519,0,11.468817,Pocillopora_dead,born,none
2019-2020,1107,-1,521,0,10.06909699,Pocillopora_dead,born,none
2019-2020,1108,-1,526,0,10.99335655,Pocillopora,born,none
2019-2020,1109,-1,531,0,19.24948286,Pocillopora,born,none
2019-2020,1110,-1,538,0,22.12001978,Pocillopora_dead,born,none
2019-2020,1111,-1,548,0,28.08771495,Pocillopora_dead,born,none
2019-2020,501,-1,549,0,5.243395608,Pocillopora,born,none
2019-2020,1112,-1,550,0,183.7632418,Pocillopora_dead,born,none
2019-2020,1113,-1,557,0,2.315092468,Pocillopora,born,none
2019-2020,1114,-1,562,0,32.60236744,Pocillopora_dead,born,none
2019-2020,1115,-1,567,0,39.2810315,Pocillopora_dead,born,none
2019-2020,1116,-1,572,0,28.90977273,Pocillopora,born,none
2019-2020,1117,-1,583,0,17.70312551,Pocillopora_dead,born,none
2019-2020,552,-1,593,0,15.41025082,Pocillopora,born,none
2019-2020,1118,-1,595,0,7.905085412,Pocillopora_dead,born,none
2019-2020,1119,-1,605,0,40.83627596,Pocillopora_dead,born,none
2019-2020,1120,-1,607,0,7.545157409,Pocillopora_dead,born,none
2019-2020,1121,-1,611,0,3.368215145,Pocillopora_dead,born,none
2019-2020,1122,-1,613,0,6.634228511,Pocillopora,born,none
2019-2020,1123,-1,618,0,37.21477815,Pocillopora_dead,born,none
2019-2020,1124,-1,620,0,13.78390947,Pocillopora_dead,born,none
2019-2020,1125,-1,621,0,32.23355232,Pocillopora,born,none
2019-2020,1126,-1,622,0,4.336910266,Pocillopora_dead,born,none
2019-2020,1127,-1,623,0,27.63002872,Pocillopora,born,none
2019-2020,1128,-1,627,0,56.73976146,Pocillopora_dead,born,none
2019-2020,1129,-1,628,0,20.84916288,Pocillopora_dead,born,none
2019-2020,1130,-1,642,0,107.9784011,Pocillopora_dead,born,none
2019-2020,1131,-1,643,0,4.421337822,Pocillopora_dead,born,none
2019-2020,1132,-1,645,0,65.49356599,Pocillopora,born,none
2019-2020,1133,-1,646,0,24.60841091,Pocillopora_dead,born,none
2019-2020,1134,-1,651,0,5.496678277,Pocillopora,born,none
2019-2020,1135,-1,652,0,5.407807165,Pocillopora,born,none
2019-2020,1136,-1,653,0,1.719656017,Pocillopora_dead,born,none
2019-2020,12,16,-1,46.48403513,0,Pocillopora,dead,none
2019-2020,10,17,-1,52.99828764,0,Pocillopora,dead,none
2019-2020,817,21,-1,30.29171853,0,Pocillopora,dead,none
2019-2020,12,24,-1,89.21770934,0,Pocillopora,dead,none
2019-2020,24,28,-1,14.11273259,0,Pocillopora,dead,none
2019-2020,30,32,-1,137.2169969,0,Pocillopora,dead,none
2019-2020,596,37,-1,72.71878739,0,Pocillopora,dead,none
2019-2020,819,38,-1,37.69468215,0,Pocillopora,dead,none
2019-2020,39,39,-1,22.97318245,0,Pocillopora,dead,none
2019-2020,820,41,-1,49.20793471,0,Pocillopora_dead,dead,none
2019-2020,43,44,-1,58.69492592,0,Pocillopora,dead,none
2019-2020,821,52,-1,47.23055247,0,Pocillopora_dead,dead,none
2019-2020,822,53,-1,23.91965979,0,Pocillopora_dead,dead,none
2019-2020,47,54,-1,60.10353305,0,Pocillopora,dead,none
2019-2020,55,57,-1,21.86229355,0,Pocillopora,dead,none
2019-2020,823,59,-1,59.9480086,0,Pocillopora_dead,dead,none
2019-2020,55,68,-1,34.3575719,0,Pocillopora,dead,none
2019-2020,71,74,-1,344.4510994,0,Pocillopora,dead,none
2019-2020,82,85,-1,70.55477582,0,Pocillopora,dead,none
2019-2020,824,86,-1,139.1810485,0,Pocillopora_dead,dead,none
2019-2020,77,89,-1,66.23563977,0,Pocillopora,dead,none
2019-2020,826,94,-1,685.1829429,0,Pocillopora_dead,dead,none
